2023-05-02 08:40:55,850 INFO    StreamThr :24933 [internal.py:wandb_internal():86] W&B internal server running at pid: 24933, started at: 2023-05-02 08:40:55.850530
2023-05-02 08:40:55,851 DEBUG   HandlerThread:24933 [handler.py:handle_request():144] handle_request: status
2023-05-02 08:40:55,853 INFO    WriterThread:24933 [datastore.py:open_for_write():85] open: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_084055-7oqcjw7z/run-7oqcjw7z.wandb
2023-05-02 08:40:55,854 DEBUG   SenderThread:24933 [sender.py:send():375] send: header
2023-05-02 08:40:55,874 DEBUG   SenderThread:24933 [sender.py:send():375] send: run
2023-05-02 08:40:56,156 INFO    SenderThread:24933 [dir_watcher.py:__init__():219] watching files in: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_084055-7oqcjw7z/files
2023-05-02 08:40:56,156 INFO    SenderThread:24933 [sender.py:_start_run_threads():1124] run started: 7oqcjw7z with start time 1683031255.849976
2023-05-02 08:40:56,156 DEBUG   SenderThread:24933 [sender.py:send_request():402] send_request: summary_record
2023-05-02 08:40:56,156 INFO    SenderThread:24933 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 08:40:56,160 DEBUG   HandlerThread:24933 [handler.py:handle_request():144] handle_request: check_version
2023-05-02 08:40:56,161 DEBUG   SenderThread:24933 [sender.py:send_request():402] send_request: check_version
2023-05-02 08:40:56,280 DEBUG   HandlerThread:24933 [handler.py:handle_request():144] handle_request: run_start
2023-05-02 08:40:56,295 DEBUG   HandlerThread:24933 [system_info.py:__init__():31] System info init
2023-05-02 08:40:56,295 DEBUG   HandlerThread:24933 [system_info.py:__init__():46] System info init done
2023-05-02 08:40:56,295 INFO    HandlerThread:24933 [system_monitor.py:start():181] Starting system monitor
2023-05-02 08:40:56,296 INFO    SystemMonitor:24933 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-02 08:40:56,296 INFO    HandlerThread:24933 [system_monitor.py:probe():201] Collecting system info
2023-05-02 08:40:56,296 INFO    SystemMonitor:24933 [interfaces.py:start():190] Started cpu monitoring
2023-05-02 08:40:56,296 DEBUG   HandlerThread:24933 [system_info.py:probe():195] Probing system
2023-05-02 08:40:56,297 INFO    SystemMonitor:24933 [interfaces.py:start():190] Started disk monitoring
2023-05-02 08:40:56,297 INFO    SystemMonitor:24933 [interfaces.py:start():190] Started memory monitoring
2023-05-02 08:40:56,298 INFO    SystemMonitor:24933 [interfaces.py:start():190] Started network monitoring
2023-05-02 08:40:56,305 DEBUG   HandlerThread:24933 [system_info.py:_probe_git():180] Probing git
