2023-05-02 04:36:01,622 INFO    StreamThr :7061 [internal.py:wandb_internal():86] W&B internal server running at pid: 7061, started at: 2023-05-02 04:36:01.621815
2023-05-02 04:36:01,622 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: status
2023-05-02 04:36:01,624 INFO    WriterThread:7061 [datastore.py:open_for_write():85] open: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/run-jnq62veg.wandb
2023-05-02 04:36:01,625 DEBUG   SenderThread:7061 [sender.py:send():375] send: header
2023-05-02 04:36:01,645 DEBUG   SenderThread:7061 [sender.py:send():375] send: run
2023-05-02 04:36:01,980 INFO    SenderThread:7061 [dir_watcher.py:__init__():219] watching files in: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files
2023-05-02 04:36:01,980 INFO    SenderThread:7061 [sender.py:_start_run_threads():1124] run started: jnq62veg with start time 1683016561.621692
2023-05-02 04:36:01,980 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: summary_record
2023-05-02 04:36:01,981 INFO    SenderThread:7061 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 04:36:01,984 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: check_version
2023-05-02 04:36:01,984 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: check_version
2023-05-02 04:36:02,106 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: run_start
2023-05-02 04:36:02,126 DEBUG   HandlerThread:7061 [system_info.py:__init__():31] System info init
2023-05-02 04:36:02,126 DEBUG   HandlerThread:7061 [system_info.py:__init__():46] System info init done
2023-05-02 04:36:02,127 INFO    HandlerThread:7061 [system_monitor.py:start():181] Starting system monitor
2023-05-02 04:36:02,127 INFO    SystemMonitor:7061 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-02 04:36:02,127 INFO    HandlerThread:7061 [system_monitor.py:probe():201] Collecting system info
2023-05-02 04:36:02,128 INFO    SystemMonitor:7061 [interfaces.py:start():190] Started cpu monitoring
2023-05-02 04:36:02,128 DEBUG   HandlerThread:7061 [system_info.py:probe():195] Probing system
2023-05-02 04:36:02,128 INFO    SystemMonitor:7061 [interfaces.py:start():190] Started disk monitoring
2023-05-02 04:36:02,129 INFO    SystemMonitor:7061 [interfaces.py:start():190] Started memory monitoring
2023-05-02 04:36:02,129 INFO    SystemMonitor:7061 [interfaces.py:start():190] Started network monitoring
2023-05-02 04:36:02,136 DEBUG   HandlerThread:7061 [system_info.py:_probe_git():180] Probing git
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_info.py:_probe_git():188] Probing git done
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_info.py:probe():240] Probing system done
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_monitor.py:probe():210] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.9.16', 'heartbeatAt': '2023-05-02T08:36:02.128722', 'startedAt': '2023-05-02T08:36:01.615030', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/mt361/Desktop/RL-Bandits/train.py', 'codePath': 'train.py', 'git': {'remote': 'git@github.com:MuhangTian/Deep-RL.git', 'commit': '9a929240c7c01efdf0aba2fd8d6a9d397b2a09c6'}, 'email': 'mt361@duke.edu', 'root': '/Users/mt361/Desktop/RL-Bandits', 'host': 'MacBook-Pro-73.local', 'username': 'mt361', 'executable': '/usr/local/anaconda3/envs/RL/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 926.3517189025879, 'used': 11.967166900634766}, 'memory': {'total': 16.0}}
2023-05-02 04:36:02,154 INFO    HandlerThread:7061 [system_monitor.py:probe():211] Finished collecting system info
2023-05-02 04:36:02,154 INFO    HandlerThread:7061 [system_monitor.py:probe():214] Publishing system info
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-02 04:36:02,154 DEBUG   HandlerThread:7061 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-05-02 04:36:02,987 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/conda-environment.yaml
2023-05-02 04:36:02,987 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/requirements.txt
2023-05-02 04:36:02,987 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/wandb-summary.json
2023-05-02 04:36:04,547 DEBUG   HandlerThread:7061 [system_info.py:_save_conda():86] Saving conda packages done
2023-05-02 04:36:04,548 INFO    HandlerThread:7061 [system_monitor.py:probe():216] Finished publishing system info
2023-05-02 04:36:04,550 DEBUG   SenderThread:7061 [sender.py:send():375] send: files
2023-05-02 04:36:04,550 INFO    SenderThread:7061 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-02 04:36:04,555 DEBUG   SenderThread:7061 [sender.py:send():375] send: telemetry
2023-05-02 04:36:04,555 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: stop_status
2023-05-02 04:36:04,555 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: stop_status
2023-05-02 04:36:04,996 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/conda-environment.yaml
2023-05-02 04:36:04,996 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/wandb-metadata.json
2023-05-02 04:36:05,157 INFO    wandb-upload_0:7061 [upload_job.py:push():137] Uploaded file /var/folders/t0/wpl_qfjd5s3cczhlskc092xm0000gp/T/tmp_brxhkcrwandb/convfudh-wandb-metadata.json
2023-05-02 04:36:05,524 DEBUG   SenderThread:7061 [sender.py:send():375] send: exit
2023-05-02 04:36:05,524 INFO    SenderThread:7061 [sender.py:send_exit():598] handling exit code: 1
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:send_exit():600] handling runtime: 3
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:send_exit():606] send defer
2023-05-02 04:36:05,525 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,525 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-02 04:36:05,525 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 1
2023-05-02 04:36:05,525 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,525 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-02 04:36:05,525 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-02 04:36:05,525 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 2
2023-05-02 04:36:05,525 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [system_monitor.py:finish():190] Stopping system monitor
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [interfaces.py:finish():202] Joined cpu monitor
2023-05-02 04:36:05,526 DEBUG   SystemMonitor:7061 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [interfaces.py:finish():202] Joined disk monitor
2023-05-02 04:36:05,526 DEBUG   SystemMonitor:7061 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [interfaces.py:finish():202] Joined memory monitor
2023-05-02 04:36:05,526 DEBUG   SystemMonitor:7061 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-02 04:36:05,526 INFO    HandlerThread:7061 [interfaces.py:finish():202] Joined network monitor
2023-05-02 04:36:05,526 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 3
2023-05-02 04:36:05,527 DEBUG   SenderThread:7061 [sender.py:send():375] send: stats
2023-05-02 04:36:05,527 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,527 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-02 04:36:05,527 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 4
2023-05-02 04:36:05,527 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,527 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-02 04:36:05,527 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-02 04:36:05,527 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 5
2023-05-02 04:36:05,527 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,527 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-02 04:36:05,527 DEBUG   SenderThread:7061 [sender.py:send():375] send: summary
2023-05-02 04:36:05,528 INFO    SenderThread:7061 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-02 04:36:05,528 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,528 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-02 04:36:05,528 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 6
2023-05-02 04:36:05,528 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,528 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-02 04:36:05,528 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,528 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-02 04:36:05,530 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: status_report
2023-05-02 04:36:05,704 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 7
2023-05-02 04:36:05,704 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:05,705 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-02 04:36:05,705 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:05,705 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-02 04:36:06,002 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/config.yaml
2023-05-02 04:36:06,002 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/wandb-summary.json
2023-05-02 04:36:06,002 INFO    Thread-12 :7061 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230502_043601-jnq62veg/files/output.log
2023-05-02 04:36:06,530 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-02 04:36:07,538 INFO    SenderThread:7061 [sender.py:transition_state():626] send defer: 8
2023-05-02 04:36:07,539 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: poll_exit
2023-05-02 04:36:07,539 DEBUG   HandlerThread:7061 [handler.py:handle_request():144] handle_request: defer
2023-05-02 04:36:07,540 INFO    HandlerThread:7061 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-02 04:36:07,540 DEBUG   SenderThread:7061 [sender.py:send_request():402] send_request: defer
2023-05-02 04:36:07,540 INFO    SenderThread:7061 [sender.py:send_request_defer():622] handle sender defer: 8
