2023-05-04 23:58:27,931 INFO    StreamThr :54504 [internal.py:wandb_internal():86] W&B internal server running at pid: 54504, started at: 2023-05-04 23:58:27.931294
2023-05-04 23:58:27,932 DEBUG   HandlerThread:54504 [handler.py:handle_request():144] handle_request: status
2023-05-04 23:58:27,937 INFO    WriterThread:54504 [datastore.py:open_for_write():85] open: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230504_235827-pqoxpe5b/run-pqoxpe5b.wandb
2023-05-04 23:58:27,937 DEBUG   SenderThread:54504 [sender.py:send():375] send: header
2023-05-04 23:58:27,958 DEBUG   SenderThread:54504 [sender.py:send():375] send: run
2023-05-04 23:58:28,154 INFO    SenderThread:54504 [dir_watcher.py:__init__():219] watching files in: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230504_235827-pqoxpe5b/files
2023-05-04 23:58:28,155 INFO    SenderThread:54504 [sender.py:_start_run_threads():1124] run started: pqoxpe5b with start time 1683259107.932399
2023-05-04 23:58:28,155 DEBUG   SenderThread:54504 [sender.py:send_request():402] send_request: summary_record
2023-05-04 23:58:28,155 INFO    SenderThread:54504 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-04 23:58:28,157 DEBUG   HandlerThread:54504 [handler.py:handle_request():144] handle_request: check_version
2023-05-04 23:58:28,157 DEBUG   SenderThread:54504 [sender.py:send_request():402] send_request: check_version
2023-05-04 23:58:28,268 DEBUG   HandlerThread:54504 [handler.py:handle_request():144] handle_request: run_start
2023-05-04 23:58:28,282 DEBUG   HandlerThread:54504 [system_info.py:__init__():31] System info init
2023-05-04 23:58:28,282 DEBUG   HandlerThread:54504 [system_info.py:__init__():46] System info init done
2023-05-04 23:58:28,282 INFO    HandlerThread:54504 [system_monitor.py:start():181] Starting system monitor
2023-05-04 23:58:28,282 INFO    SystemMonitor:54504 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-04 23:58:28,282 INFO    HandlerThread:54504 [system_monitor.py:probe():201] Collecting system info
2023-05-04 23:58:28,283 INFO    SystemMonitor:54504 [interfaces.py:start():190] Started cpu monitoring
2023-05-04 23:58:28,283 DEBUG   HandlerThread:54504 [system_info.py:probe():195] Probing system
