2023-05-03 09:03:20,849 INFO    StreamThr :83506 [internal.py:wandb_internal():86] W&B internal server running at pid: 83506, started at: 2023-05-03 09:03:20.848899
2023-05-03 09:03:20,849 DEBUG   HandlerThread:83506 [handler.py:handle_request():144] handle_request: status
2023-05-03 09:03:20,850 INFO    WriterThread:83506 [datastore.py:open_for_write():85] open: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230503_090320-l2yn7e6r/run-l2yn7e6r.wandb
2023-05-03 09:03:20,851 DEBUG   SenderThread:83506 [sender.py:send():375] send: header
2023-05-03 09:03:20,865 DEBUG   SenderThread:83506 [sender.py:send():375] send: run
2023-05-03 09:03:21,181 INFO    SenderThread:83506 [dir_watcher.py:__init__():219] watching files in: /Users/mt361/Desktop/RL-Bandits/wandb/run-20230503_090320-l2yn7e6r/files
2023-05-03 09:03:21,181 INFO    SenderThread:83506 [sender.py:_start_run_threads():1124] run started: l2yn7e6r with start time 1683119000.848421
2023-05-03 09:03:21,181 DEBUG   SenderThread:83506 [sender.py:send_request():402] send_request: summary_record
2023-05-03 09:03:21,182 INFO    SenderThread:83506 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-03 09:03:21,186 DEBUG   HandlerThread:83506 [handler.py:handle_request():144] handle_request: check_version
2023-05-03 09:03:21,187 DEBUG   SenderThread:83506 [sender.py:send_request():402] send_request: check_version
2023-05-03 09:03:21,303 DEBUG   HandlerThread:83506 [handler.py:handle_request():144] handle_request: run_start
2023-05-03 09:03:21,323 DEBUG   HandlerThread:83506 [system_info.py:__init__():31] System info init
2023-05-03 09:03:21,324 DEBUG   HandlerThread:83506 [system_info.py:__init__():46] System info init done
2023-05-03 09:03:21,324 INFO    HandlerThread:83506 [system_monitor.py:start():181] Starting system monitor
2023-05-03 09:03:21,324 INFO    SystemMonitor:83506 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-05-03 09:03:21,324 INFO    HandlerThread:83506 [system_monitor.py:probe():201] Collecting system info
2023-05-03 09:03:21,325 INFO    SystemMonitor:83506 [interfaces.py:start():190] Started cpu monitoring
2023-05-03 09:03:21,325 DEBUG   HandlerThread:83506 [system_info.py:probe():195] Probing system
2023-05-03 09:03:21,325 INFO    SystemMonitor:83506 [interfaces.py:start():190] Started disk monitoring
2023-05-03 09:03:21,326 INFO    SystemMonitor:83506 [interfaces.py:start():190] Started memory monitoring
2023-05-03 09:03:21,326 INFO    SystemMonitor:83506 [interfaces.py:start():190] Started network monitoring
2023-05-03 09:03:21,333 DEBUG   HandlerThread:83506 [system_info.py:_probe_git():180] Probing git
2023-05-03 09:03:21,349 DEBUG   HandlerThread:83506 [system_info.py:_probe_git():188] Probing git done
2023-05-03 09:03:21,349 DEBUG   HandlerThread:83506 [system_info.py:probe():240] Probing system done
